id,index,region,city,settlement,okato,oktmo,fias,kladr,latitude,longitude,geoname,tax_office
5012,141916,Московская область,город Талдом,деревня Жеребцово,46478000271,46778000371,993f12d1-c5c4-4683-8d03-1af208c8206b,5000005912200,56.81937,37.636644,484826,5010
5013,141923,Московская область,город Талдом,деревня Жизнеево,46478000276,46778000376,c98d1b3f-c4ca-47bf-8583-ef2c32872f79,5000005912000,56.824508,37.832485,484826,5010
5014,141970,Московская область,город Талдом,деревня Жуково,46478000281,46778000381,d7e7b148-f592-45a6-aa1e-c23358b46fb9,5000005911900,56.69702,37.39205,484826,5010
5015,141921,Московская область,город Талдом,деревня Затула,46478000286,46778000386,8758d989-9dec-4889-9a84-15a28f87e5c8,5000005911800,56.89731,37.810827,484826,5010
5016,141970,Московская область,город Талдом,деревня Зятьково,46478000291,46778000391,e20a3952-d15b-4858-89fa-f5e7e2deb42f,5000005911700,56.698483,37.313034,484826,5010
5017,141970,Московская область,город Талдом,деревня Иванцево,46478000296,46778000396,a6da9cff-6f28-48f3-a378-84db97b28506,5000005911600,56.695557,37.306243,484826,5010
5018,141916,Московская область,город Талдом,деревня Игумново,46478000301,46778000401,33e14a32-1dec-4e38-a468-36c17c3c1056,5000005911500,56.842797,37.67228,484826,5010
5019,141915,Московская область,город Талдом,деревня Измайлово,46478000306,46778000406,1a9020c9-1b3a-4cee-a56a-d0b215b2ab3c,5000005911400,56.737066,37.966119,484826,5010
5020,141912,Московская область,город Талдом,деревня Калинкино,46478000311,46778000411,e470bf6d-105c-489a-bc2a-4b91b438815f,5000005911300,56.722202,37.731443,484826,5010
5021,141900,Московская область,город Талдом,деревня Карачуново,46478000316,46778000416,8e1c5e7a-3dd3-4e95-b5e2-72cd8498240e,5000005911200,56.758329,37.549785,484826,5010
5022,141900,Московская область,город Талдом,деревня Карманово,46478000321,46778000421,ecdd719a-af3a-4762-a8ce-7da46e8e585a,5000005911100,56.696649,37.187432,484826,5010
5023,141900,Московская область,город Талдом,деревня Кишкиниха,46478000331,46778000431,9c8a2fa8-c98a-4bfc-b70b-33ef6a5c53f4,5000005910900,56.882555,37.58367,484826,5010
5024,141921,Московская область,город Талдом,деревня Климово,46478000336,46778000436,b851f16a-ea82-4de1-8e75-86a41fd6bcaa,5000005910800,56.899714,37.85762,484826,5010
5025,141934,Московская область,город Талдом,деревня Князчино,46478000341,46778000441,516ac4ca-9e23-4c52-892c-4d2d789a2a0a,5000005910700,56.555108,37.682494,484826,5010
5026,141923,Московская область,город Талдом,деревня Колбасино,46478000346,46778000446,4b2618b8-8d89-4315-85b1-f417adb7c896,5000005910500,56.851175,37.910944,484826,5010
5027,141900,Московская область,город Талдом,деревня Коришево,46478000351,46778000451,7f579476-4881-48d4-9419-07740d98b0fe,5000005910600,56.616615,37.487065,484826,5010
5028,141912,Московская область,город Талдом,деревня Костенево,46478000356,46778000456,f3ab5704-17fa-4116-9aad-03f2fe159ed6,5000005910400,56.723373,37.772101,484826,5010
5029,141901,Московская область,город Талдом,деревня Костино,46478000361,46778000461,5c4ce1ec-6417-411a-a49d-04694e0e21f3,5000005910300,56.747121,37.520402,484826,5010
5030,141915,Московская область,город Талдом,деревня Костолыгино,46478000366,46778000466,6c0bb520-537a-41c1-b42e-fe3d02a2ec91,5000005910200,56.724069,37.869703,484826,5010
5031,141900,Московская область,город Талдом,деревня Кошелёво,46478000371,46778000471,1fb56a32-70df-4375-8799-8621d8d3b98e,5000005910100,56.847749,37.743777,484826,5010
5032,141970,Московская область,город Талдом,деревня Кривец,46478000376,46778000476,fa50341f-db97-4f16-ae99-167c2d12d6c2,5000005910000,56.704902,37.364993,484826,5010
5033,141900,Московская область,город Талдом,деревня Крияново,46478000381,46778000481,7f8bcebd-aa67-458a-8985-0642042639e3,5000005909900,56.716018,37.234243,484826,5010
5034,141900,Московская область,город Талдом,деревня Кузнецово,46478000386,46778000486,26ac6de1-ba61-42f4-8fd4-8ac4eb8a83b5,5000005909800,56.922376,37.712543,484826,5010
5035,141970,Московская область,город Талдом,деревня Куймино,46478000396,46778000496,8638dc4d-b5af-4c5b-beb0-81b9df0fd9e8,5000005909500,56.690302,37.418227,484826,5010
5036,141912,Московская область,город Талдом,деревня Кунилово,46478000401,46778000501,1d9ff56e-1a0d-498f-ac60-db51ca296c1c,5000005909600,56.730627,37.745987,484826,5010
5037,141915,Московская область,город Талдом,деревня Курилово,46478000406,46778000506,de35a0d7-4e19-4e94-9bca-9a4d4eb18241,5000005909400,56.761324,37.878883,484826,5010
5038,141970,Московская область,город Талдом,деревня Кутачи,46478000411,46778000511,1cb9220b-1467-45df-9ee9-dfdb7dfd7536,5000005909300,56.694168,37.346057,484826,5010
5039,141930,Московская область,город Талдом,деревня Кушки,46478000416,46778000516,3c3b4eb4-5c68-48d4-9368-9fcc18b45c56,5000005909200,56.55496,37.577804,484826,5010
5040,141970,Московская область,город Талдом,деревня Лебзино,46478000421,46778000521,769cd656-05e5-4ee8-babd-f5315f7fb3fa,5000005909100,56.739273,37.441637,484826,5010
5041,141900,Московская область,город Талдом,деревня Леоново,46478000426,46778000526,a9362d4a-1510-4f5a-8926-645008b403d1,5000005909000,56.724015,37.78156,484826,5010
5042,141923,Московская область,город Талдом,деревня Лесоучастка,46478000431,46778000531,9d1f88ad-04bb-4d0b-8f37-d576af228b50,5000005908900,56.830817,37.866352,484826,5010
5043,141915,Московская область,город Талдом,деревня Лозынино,46478000436,46778000536,eb598549-9d05-49f2-a9d2-08c0fa917b3d,5000005908800,56.721506,37.924311,484826,5010
5044,141900,Московская область,город Талдом,деревня Льгово,46478000441,46778000541,44309599-2cd1-4e60-b629-e598db9aeb94,5000005908600,56.879796,37.763423,484826,5010
5045,141970,Московская область,город Талдом,деревня Людятино,46478000446,46778000546,885a2499-df98-4727-9b82-2a101a393e3a,5000005908700,56.750813,37.428207,484826,5010
5046,141900,Московская область,город Талдом,деревня Лютиково,46478000451,46778000551,1eb33159-d93a-45b3-8867-aa384c82ea98,5000005908500,56.743187,37.715929,484826,5010
5047,141916,Московская область,город Талдом,деревня Маклаково,46478000456,46778000556,6736ba77-6e0b-41ff-b681-7b791e5588a3,5000005908400,56.893019,37.580544,484826,5010
5048,141916,Московская область,город Талдом,деревня Маклыгино,46478000461,46778000561,90f3f1b3-367f-4cb7-a37f-5a9255fe0609,5000005908300,56.839636,37.565515,484826,5010
5049,141923,Московская область,город Талдом,деревня Малиновец,46478000466,46778000566,bb1bc465-6144-4f25-8be9-11e895e319fd,5000005908200,56.881507,37.929692,484826,5010
5050,141916,Московская область,город Талдом,деревня Малое Курапово,46478000471,46778000571,22269d6a-b5bb-4df7-b1f9-832090599a76,5000005908000,56.90462,37.591575,484826,5010
5051,141970,Московская область,город Талдом,деревня Малое Страшево,46478000476,46778000576,9531ebf1-cd75-437a-8b63-e9d2e22c8df0,5000005908100,56.680217,37.425225,484826,5010
5052,141923,Московская область,город Талдом,деревня Манихино,46478000481,46778000581,cc70ff05-0aa2-46db-ae42-7f1334a94812,5000005907800,56.858331,37.874751,484826,5010
5053,141950,Московская область,город Талдом,деревня Мельдино,46478000486,46778000586,2b70d493-7f6b-4718-860a-7898c648d536,5000005907900,56.663065,37.256288,484826,5010
5054,141900,Московская область,город Талдом,деревня Мякишево,46478000491,46778000591,1efda2cd-4cc2-4722-b808-6603be510d05,5000005907700,56.78386,37.554529,484826,5010
5055,141900,Московская область,город Талдом,деревня Наговицино,46478000496,46778000596,fc99f690-7b40-4be2-bd47-a7be6b0c9777,5000005907600,56.703711,37.392688,484826,5010
5056,141916,Московская область,город Талдом,деревня Некрасово,46478000501,46778000601,bed9b483-127c-45fc-befa-cdb015ff738b,5000005907400,56.860231,37.549031,484826,5010
5057,141916,Московская область,город Талдом,деревня Никитино,46478000506,46778000606,9fde06c2-e7b6-4ea6-8fd3-1f1dbd26495f,5000005907500,56.814582,37.68615,484826,5010
5058,141923,Московская область,город Талдом,деревня Никитское,46478000511,46778000611,d2dfb8e6-c686-4bd6-a3c8-34178c788ce0,5000005907300,56.854055,37.963738,484826,5010
5059,141932,Московская область,город Талдом,деревня Никулки,46478000521,46778000621,f2bc706d-1d50-4eb7-b544-2c80153cc1b9,5000005907100,56.587238,37.538305,484826,5010
5060,141900,Московская область,город Талдом,деревня Новая,46478000526,46778000626,c63f23ec-d431-41dc-b606-1f4db85c4da2,5000005907000,56.559841,37.693354,484826,5010
5061,141921,Московская область,город Талдом,деревня Новая Хотча,46478000531,46778000631,ac523d18-eced-483a-ac9d-df81bc667ec2,5000005906900,56.855418,37.73129,484826,5010
5062,141970,Московская область,город Талдом,деревня Новотроица,46478000546,46778000646,60479e0a-ae12-416c-ae51-0efed3b263f7,5000005906700,56.727507,37.242193,484826,5010
5063,141934,Московская область,город Талдом,деревня Нушполы,46478000551,46778000651,12a9f960-0ecf-42a0-9bcd-5842f611b919,5000005906500,56.641718,37.725316,484826,5010
5064,141916,Московская область,город Талдом,деревня Овсянниково,46478000556,46778000656,039fd2a7-1c9e-4bcf-8680-71eb5999145c,5000005906400,56.896666,37.549363,484826,5010
5065,141915,Московская область,город Талдом,деревня Ожигово,46478000561,46778000661,5dc5aa42-3291-48e3-abfa-567f3e004950,5000005906300,56.720627,37.893562,484826,5010
5066,141921,Московская область,город Талдом,деревня Озерское,46478000566,46778000666,f6c404ad-9418-40a2-8308-0fbf0f89460b,5000005906200,56.898731,37.768822,484826,5010
5067,141950,Московская область,город Талдом,деревня Ольховик,46478000571,46778000671,9cae5464-b21a-4238-92f0-abea47390bdd,5000005906100,56.663426,37.287783,484826,5010
5068,141915,Московская область,город Талдом,деревня Остров,46478000576,46778000676,12e321c7-3959-4b05-8f2e-f88a35a5b2de,5000005906000,56.709586,38.012651,484826,5010
5069,141934,Московская область,город Талдом,деревня Павловичи,46478000581,46778000681,1b5bca33-f033-4565-8f8e-893c4c1037f6,5000005905800,56.563457,37.706344,484826,5010
5070,141915,Московская область,город Талдом,деревня Павловское,46478000586,46778000686,caf5ca1b-df9b-4ae0-b6ca-b775f0bb5262,5000005905900,56.747576,37.858501,484826,5010
5071,141900,Московская область,город Талдом,деревня Пановка,46478000591,46778000691,c4fbebd4-c551-48da-b18c-c15185c761b5,5000005905700,56.678021,37.409136,484826,5010
5072,141916,Московская область,город Талдом,деревня Парашино,46478000596,46778000696,444506c6-d178-46b9-97a6-2f90772698f1,5000005905600,56.825207,37.683778,484826,5010
5073,141912,Московская область,город Талдом,деревня Пашино,46478000601,46778000701,ce14eab6-f3f8-4a26-a9ec-7550962a4800,5000005905500,56.715845,37.722388,484826,5010
5074,141912,Московская область,город Талдом,деревня Пенкино,46478000606,46778000706,131b1df4-ffff-489f-875f-57e123fc23ec,5000005905400,56.723832,37.666665,484826,5010
5075,141923,Московская область,город Талдом,деревня Пенское,46478000611,46778000711,3a7550d2-5093-4008-bb08-88b2deac0480,5000005905300,56.765769,37.852581,484826,5010
5076,141900,Московская область,город Талдом,деревня Петрино,46478000616,46778000716,51bd5554-6675-4fcb-96cf-48e472d011d7,5000005905200,56.609324,37.574211,484826,5010
5077,141970,Московская область,город Талдом,деревня Платунино,46478000621,46778000721,23a6b90a-81b3-4045-b402-b46871faf812,5000005905100,56.70678,37.262504,484826,5010
5078,141950,Московская область,город Талдом,деревня Полудёновка,46478000626,46778000726,c35d22de-a079-4483-ae8a-ec8eb7116646,5000005905000,56.622652,37.31873,484826,5010
5079,141921,Московская область,город Талдом,деревня Полутьево,46478000631,46778000731,17397461-ee69-4032-92b9-cb2e7f775edb,5000005904900,56.930203,37.736428,484826,5010
5080,141932,Московская область,город Талдом,деревня Попадьино,46478000636,46778000736,91b4ac8a-8a05-4d55-ad00-0fb1524be97e,5000005904800,56.642753,37.471381,484826,5010
5081,141930,Московская область,город Талдом,деревня Приветино,46478000641,46778000741,2e54e9bc-e7d4-428e-8538-77f9b4a1e8fd,5000005904600,56.56467,37.587436,484826,5010
5082,141900,Московская область,город Талдом,деревня Пригары,46478000646,46778000746,0be2b5a4-9f90-429a-a6f1-e8cf2e1b61b1,5000005904700,56.680024,37.583068,484826,5010
5083,141912,Московская область,город Талдом,деревня Припущаево,46478000651,46778000751,a19ac3fd-fa37-4e91-af03-c073749d37ad,5000005904500,56.70168,37.682512,484826,5010
5084,141915,Московская область,город Талдом,деревня Прусово,46478000656,46778000756,cabf2d32-144f-4d4a-9355-6dea213ae14e,5000005904400,56.726213,37.942493,484826,5010
5085,141915,Московская область,город Талдом,деревня Разорёно-Семёновское,46478000661,46778000761,c591823e-8246-4a37-ba94-402317bba06c,5000005904300,56.736567,37.856794,484826,5010
5086,141900,Московская область,город Талдом,деревня Рассадники,46478000666,46778000766,3afbbf4e-f76d-425c-8676-bae212f57f03,5000005904200,56.707392,37.565003,484826,5010
5087,141900,Московская область,город Талдом,деревня Растовцы,46478000671,46778000771,51fa2042-7a60-42ac-8403-aced1853cd3f,5000005904100,56.649097,37.57059,484826,5010
5088,141915,Московская область,город Талдом,деревня Рождество-Вьюлки,46478000676,46778000776,3b9e455a-a4b1-48d9-8944-502d67ca201f,5000005904000,56.729739,37.886869,484826,5010
5089,141915,Московская область,город Талдом,деревня Самково,46478000681,46778000781,845af939-1de6-4902-835b-8469141a9b16,5000005903900,56.745858,38.034004,484826,5010
5090,141934,Московская область,город Талдом,деревня Семёновское,46478000686,46778000786,0a842bdf-a419-479b-97b4-9ef3d7c60472,5000005903800,56.587927,37.753748,497271,5010
5091,141923,Московская область,город Талдом,деревня Семягино,46478000691,46778000791,dc2906e5-1cc3-48bf-9858-a2026e19d873,5000005903700,56.795559,37.747226,484826,5010
5092,141923,Московская область,город Талдом,деревня Сенино,46478000696,46778000796,fc5323ca-e7f0-4864-a558-9c7e3a8e82ae,5000005903600,56.789846,37.824149,484826,5010
5093,141900,Московская область,город Талдом,деревня Серебренниково,46478000701,46778000801,45e392bc-5780-4ca1-ba05-81d5673a02db,5000005903500,56.691681,37.591872,484826,5010
5094,141970,Московская область,город Талдом,деревня Сляднево,46478000706,46778000806,f87fda60-93dd-44a4-9c28-471d67c836ec,5000005903400,56.771067,37.434271,484826,5010
5095,141916,Московская область,город Талдом,деревня Смёнки,46478000711,46778000811,d86155cd-ac5d-4c87-a2f2-62698da52ec3,5000005903300,56.822932,37.555436,484826,5010
5096,141900,Московская область,город Талдом,деревня Сорокино,46478000716,46778000816,e13acc95-0c38-40d1-aeaf-c329eeeecace,5000005903100,56.659652,37.617563,484826,5010
5097,141934,Московская область,город Талдом,деревня Сосково,46478000721,46778000821,1388afe2-e823-4546-92d7-afc81c2bd8c3,5000005903200,56.595703,37.705859,484826,5010
5098,141900,Московская область,город Талдом,деревня Сотское,46478000726,46778000826,b6f3b22e-d70c-4fa7-8e56-ac5c9c5af55a,5000005902900,56.770549,37.555337,484826,5010
5099,141900,Московская область,город Талдом,деревня Станки,46478000736,46778000836,52976bc7-155a-4217-9b57-0f7b50748a3c,5000005902700,56.8113,37.781784,484826,5010
5100,141921,Московская область,город Талдом,деревня Старая Хотча,46478000741,46778000841,a3135347-cafb-4f4e-8e0f-ff7a72885762,5000005902800,56.852829,37.743247,484826,5010
5101,141900,Московская область,город Талдом,деревня Стариково,46478000751,46778000851,cbdf8d64-9811-49c2-a2b3-4926fb35d182,5000005902600,56.69271,37.311242,484826,5010
5102,141900,Московская область,город Талдом,деревня Старково,46478000756,46778000856,1f120412-3a62-476e-bad2-1bbc4860b6d4,5000005902400,56.548336,37.692654,484826,5010
5103,141934,Московская область,город Талдом,деревня Сущёво,46478000761,46778000861,b6deaa5d-147c-4e20-988d-e320033b5c81,5000005902300,56.574908,37.757422,484826,5010
5104,141900,Московская область,город Талдом,деревня Танино,46478000766,46778000866,bc3a8bd1-4d24-4cd5-8db4-ae2597733883,5000005902200,56.562981,37.502265,484826,5010
5105,141932,Московская область,город Талдом,деревня Тарусово,46478000771,46778000871,a8228d45-b873-4b92-b994-99b110ef2d0f,5000005902100,56.606103,37.51167,484826,5010
5106,141900,Московская область,город Талдом,деревня Терехово,46478000781,46778000881,65c60d43-ce94-4b12-ae9c-f3801ff45ca7,5000005901900,56.772586,37.731128,484826,5010
5107,141932,Московская область,город Талдом,деревня Троица-Вязники,46478000786,46778000886,56bfb9a6-0584-4cc7-bc73-86e307865aca,5000005901700,56.614356,37.508229,484826,5010
5108,141921,Московская область,город Талдом,деревня Ульянцево,46478000791,46778000891,29e0f9db-2760-4be2-8060-18f3cdf44075,5000005901800,56.890604,37.72785,484826,5010
5109,141970,Московская область,город Талдом,деревня Устье-Стрелка,46478000796,46778000896,54991a94-9b06-46fb-93ea-b5f137b803e6,5000005901600,56.709611,37.227623,484826,5010
5110,141970,Московская область,город Талдом,деревня Утенино,46478000801,46778000901,1a628fc4-f684-43c2-bfcc-82e62964aaa7,5000005901400,56.710248,37.358283,484826,5010
5111,141923,Московская область,город Талдом,деревня Фёдоровское,46478000806,46778000906,2550ec4e-06ef-4e8d-be95-2ae49befc9d9,5000005901500,56.868408,37.93828,484826,5010
5112,141930,Московская область,город Талдом,деревня Федотово,46478000811,46778000911,18747c16-cf18-4e1e-8f06-3adb214740c5,5000005901300,56.571263,37.659982,484826,5010
5113,141900,Московская область,город Талдом,деревня Филиппово,46478000816,46778000916,415dac2d-2063-466e-bd08-19631c3aabc4,5000005901200,56.704946,37.256908,484826,5010
5114,141923,Московская область,город Талдом,деревня Фоминское,46478000821,46778000921,91fdaf6d-6c90-401a-9db0-264df6c43888,5000005901100,56.799212,37.817295,484826,5010
5115,141923,Московская область,город Талдом,деревня Храброво,46478000826,46778000926,6d50296a-0580-40ba-9fb6-c79006fa4227,5000005901000,56.816306,37.743049,484826,5010
5116,141923,Московская область,город Талдом,деревня Чупаево,46478000831,46778000931,a8f5abe0-d24d-48d7-b52d-197bc6eed95a,5000005900900,56.801523,37.750406,484826,5010
5117,141923,Московская область,город Талдом,деревня Шабушево,46478000836,46778000936,8b8418f2-ff37-411c-af3f-a76397556e5c,5000005900800,56.825089,37.783428,484826,5010
5118,141916,Московская область,город Талдом,деревня Шадрино,46478000841,46778000941,615ff01e-c874-47a7-88e8-f22b5e1f7755,5000005900700,56.852834,37.635916,484826,5010
5119,141934,Московская область,город Талдом,деревня Шатеево,46478000846,46778000946,89a2584e-8c65-4095-a2bb-10b50af25533,5000005900500,56.597269,37.750065,484826,5010
5120,141923,Московская область,город Талдом,деревня Ширятино,46478000851,46778000951,285eca89-3577-4d8b-b6d7-b5c1765c3898,5000005900600,56.825272,37.847846,484826,5010
5121,141970,Московская область,город Талдом,деревня Юдино,46478000856,46778000956,66b40794-b851-4fcb-9e82-8bfa9b9a6f61,5000005900300,56.684602,37.414562,484826,5010
5122,141900,Московская область,город Талдом,деревня Юрино,46478000861,46778000961,05657651-62a7-43fb-8415-0c7dd447a86a,5000005900400,56.906055,37.687273,484826,5010
5123,141900,Московская область,город Талдом,деревня Юркино,46478000866,46778000966,afc3cfb2-b817-4d2a-8613-8dff0434285f,5000005900100,56.727941,37.598717,484826,5010
5124,141970,Московская область,город Талдом,деревня Ябдино,46478000871,46778000971,da61866e-c24d-47c0-bc44-15e5776957f5,5000005900200,56.77047,37.397404,484826,5010
5125,141930,Московская область,город Талдом,рабочий посёлок Вербилки,46478556000,46778000056,420ac961-5ca0-43eb-b11d-4e69bfeb9c4a,5000005917700,56.527977,37.607008,475845,5010
5126,141960,Московская область,город Талдом,рабочий посёлок Запрудня,46478561000,46778000061,e41fda47-d56f-4c31-b926-1ca7daaa9218,5000005917600,56.560893,37.433633,464708,5010
5127,141912,Московская область,город Талдом,рабочий посёлок Северный,46478566000,46778000066,6edde675-dda6-4fb4-b93b-557e965c8220,5000005917500,56.726548,37.622136,496346,5010
5128,141970,Московская область,город Талдом,село Великий Двор,46478000121,46778000221,1d94b011-ab98-4dee-b14f-8e69d73ddaa4,5000005915000,56.764723,37.412514,484826,5010
5129,141916,Московская область,город Талдом,село Квашёнки,46478000326,46778000426,28324b83-40fe-4542-beea-0e360f804460,5000005911000,56.806866,37.550459,484826,5010
5130,141915,Московская область,город Талдом,село Николо-Кропотки,46478000516,46778000616,753925f5-1859-43e2-8c88-541d908074eb,5000005907200,56.733501,37.927761,484826,5010
5131,141930,Московская область,город Талдом,село Новогуслево,46478000536,46778000636,e3d70762-a05b-41a3-ab02-2b5125c66f24,5000005906800,56.552499,37.620483,484826,5010
5132,141932,Московская область,город Талдом,село Новоникольское,46478000541,46778000641,4055c960-62c7-447b-a574-a429e6cb4f5e,5000005906600,56.566482,37.531738,484826,5010
5133,141923,Московская область,город Талдом,село Спас-Угол,46478000731,46778000831,e6407e0d-570a-4898-86d9-a5f750fe2cb0,5000005903000,56.85625,37.933016,484826,5010
5134,141930,Московская область,город Талдом,село Стариково,46478000746,46778000846,f0ea7407-e499-4e99-ab03-407baa94346e,5000005902500,56.545897,37.63875,484826,5010
5135,141950,Московская область,город Талдом,село Темпы,46478000776,46778000876,3120128e-52e6-4012-baed-e954064fa0cb,5000005902000,56.634506,37.29673,484826,5010
5136,141190,Московская область,город Фрязино,,46480000000,46780000001,13696e0e-4c75-49aa-9c83-0a6faf5074ee,5000001900000,55.9589732,38.0409956,562319,5050
5137,141196,Московская область,город Фрязино,деревня Чижово,46480000001,46780000106,22fa3cc7-bcdc-4e8b-a3fe-1aeccc29d7f2,5000001900200,55.957711,38.064367,562319,5050
5138,141402,Московская область,город Химки,,46483000000,46783000001,d76255c8-3173-4db5-a39b-badd3ebdf851,5000003000000,55.888755,37.430337,550280,5047
5139,142432,Московская область,город Черноголовка,,46485000000,46781000001,70c5b1c8-43ec-471f-b3df-fd6f60557332,5000003500000,56.010005,38.379245,568808,5031
5140,142432,Московская область,город Черноголовка,деревня Афанасово-3,46485000002,46781000106,fc931658-ae35-4cf7-a306-9c257bb42a76,5000003500100,56.023279,38.351909,568808,5031
5141,142432,Московская область,город Черноголовка,деревня Беседы,46485000003,46781000111,d345e9cc-6fee-46e5-b01c-01d37082a4ee,5000003500200,56.078985,38.431671,568808,5031
5142,142432,Московская область,город Черноголовка,деревня Ботово,46485000004,46781000116,ba2e4524-d13a-48e4-be81-a75a5f69aecc,5000003500300,56.050375,38.423595,568808,5031
5143,142432,Московская область,город Черноголовка,деревня Старки,46485000008,46781000136,19d018a4-21b0-447e-a770-1eeb1eabe08f,5000003500600,56.057936,38.386872,568808,5031
5144,142432,Московская область,город Черноголовка,деревня Стояново,46485000009,46781000141,0fa14d54-ba88-423e-81ed-bde4ab10eee7,5000003500700,56.064605,38.457039,568808,5031
5145,142432,Московская область,город Черноголовка,деревня Якимово,46485000010,46781000146,faf8f5ea-f9ff-40ba-b6ff-0ba1b19b863d,5000003500800,56.019701,38.361377,568808,5031
5146,142432,Московская область,город Черноголовка,село Ивановское,46485000006,46781000126,e26f1a30-ebd6-4f48-9374-27e9bf2426c0,5000003500400,56.025809,38.29059,568808,5031
5147,142404,Московская область,город Черноголовка,село Макарово,46485000007,46781000131,89630405-c85a-4e5f-a2f8-d5bdbcd56b40,5000003500500,56.006434,38.309659,568808,5031
5148,142432,Московская область,город Черноголовка,хутор Горячевка,46485000005,46781000121,25a34f2c-91c0-4be9-b5ab-288581c17c65,5000003500900,55.981182,38.332164,568808,5031
5149,142300,Московская область,город Чехов,,46484000000,46784000001,7eeb876e-7b67-4ed7-91ec-0588712db96c,5000005300000,55.1507166,37.4532363,569591,5043
5150,142300,Московская область,город Чехов,деревня Аксенчиково,46484000006,46784000106,2c053b78-abed-4bd1-8094-dc43191099c1,5000005300200,55.191007,37.422009,569591,5043
5151,142300,Московская область,город Чехов,деревня Алачково,46484000011,46784000111,84f6eeeb-734b-4608-964a-2bce26fc9276,5000005300300,55.20673,37.568237,569591,5043
5152,142300,Московская область,город Чехов,деревня Алексеевка,46484000016,46784000116,fe2d421b-0eb3-4445-99a9-769d9a9cc913,5000005300400,55.239363,37.21881,569591,5043
5153,142300,Московская область,город Чехов,деревня Алфёрово,46484000021,46784000121,a012fdcc-505c-4d3f-94c3-eb10033f646d,5000005300500,55.199861,37.226563,569591,5043
5154,142370,Московская область,город Чехов,деревня Антропово,46484000031,46784000131,4d25a415-e54c-4d06-a8ec-e092d9c78822,5000005300700,55.249002,37.645151,569591,5043
5155,142300,Московская область,город Чехов,деревня Бавыкино,46484000036,46784000136,b0a62e72-de37-4473-a9e7-dcea73bf1556,5000005300800,55.083637,37.592878,569591,5043
5156,142300,Московская область,город Чехов,деревня Баранцево,46484000041,46784000141,a11937c5-4674-43e3-b0c0-8846ad4cc646,5000005300900,55.066545,37.622522,569591,5043
5157,142300,Московская область,город Чехов,деревня Бегичево,46484000046,46784000146,9c650290-5d96-400d-a1cf-62f14b954f8e,5000005301000,55.104651,37.109018,569591,5043
5158,142300,Московская область,город Чехов,деревня Беляево,46484000051,46784000151,2e81f360-bb08-4ad2-aa54-9dc3be84517c,5000005301100,55.150957,37.335672,569591,5043
5159,142300,Московская область,город Чехов,деревня Березенки,46484000056,46784000156,c2438938-e705-46a4-872d-b930a740c9e1,5000005301200,55.071432,37.229312,569591,5043
5160,142300,Московская область,город Чехов,деревня Бершово,46484000066,46784000166,9511a50c-a1b7-4583-8e9c-d5fcf735e824,5000005301400,55.105655,37.689545,569591,5043
5161,142300,Московская область,город Чехов,деревня Богдановка,46484000071,46784000171,7a76899e-ea60-47fc-80a7-42529fd11c4f,5000005301500,55.222924,37.238843,569591,5043
5162,142304,Московская область,город Чехов,деревня Большое Петровское,46484000076,46784000176,7dcebfab-8f82-4eb9-b3ef-f0579d7094d7,5000005302600,55.213546,37.409505,569591,5043
5163,142370,Московская область,город Чехов,деревня Ботвинино,46484000081,46784000181,84f7b764-e220-41b2-be4e-9c18fc5004aa,5000005302500,55.259079,37.607718,569591,5043
5164,142340,Московская область,город Чехов,деревня Булгаково,46484000086,46784000186,2d1e6c1c-5f56-455e-88d8-984f81c89f16,5000005302400,55.088223,37.116223,569591,5043
5165,142340,Московская область,город Чехов,деревня Булычёво,46484000091,46784000191,f25d3f06-1e5a-4206-a492-1c64aca45dac,5000005302300,55.103193,37.248724,569591,5043
5166,142340,Московская область,город Чехов,деревня Бутырки,46484000096,46784000196,3435c3ed-bb3a-4ee3-aee7-30f577a40176,5000005302200,55.051391,37.218316,569591,5043
5167,142300,Московская область,город Чехов,деревня Васино,46484000101,46784000201,df7cbcda-aa92-447f-92a3-e98339513b19,5000005302100,55.081132,37.181943,569591,5043
5168,142300,Московская область,город Чехов,деревня Васькино,46484000106,46784000206,0a2483d4-1499-4e2d-b647-51f2b8a425b5,5000005302000,55.138042,37.590551,569591,5043
5169,142300,Московская область,город Чехов,деревня Ваулово,46484000116,46784000216,0d5ebda6-cd2b-43eb-aade-dfedcc5e0d6b,5000005301800,55.145236,37.301635,569591,5043
5170,142300,Московская область,город Чехов,деревня Венюково,46484000121,46784000221,abf3eafe-1b0c-4e0d-af9a-965480732ea2,5000005301700,55.164099,37.429348,569591,5043
5171,142300,Московская область,город Чехов,деревня Верхнее Пикалово,46484000126,46784000226,9e580a8d-6d0d-4c47-aa23-4fe0ffbb0271,5000005301600,55.0502,37.546381,569591,5043
5172,142300,Московская область,город Чехов,деревня Волосово,46484000131,46784000231,c4dc93f5-e5e7-4196-9367-c936f7479935,5000005302700,55.072706,37.438188,569591,5043
5173,142300,Московская область,город Чехов,деревня Высоково,46484000136,46784000236,264ba148-caea-4796-b830-514be92fc1a6,5000005302800,55.108478,37.182635,569591,5043
5174,142370,Московская область,город Чехов,деревня Гавриково,46484000141,46784000241,80e7ab58-d25a-4dd0-b701-eb4531ec82a7,5000005302900,55.25599,37.593354,569591,5043
5175,142321,Московская область,город Чехов,деревня Глуховка,46484000146,46784000246,7583f137-b538-420a-8b0e-6ede10fd66d9,5000005303000,55.083065,37.414903,569591,5043
